frame_num,timestamp,point_index,x_m,y_m,z_m,velocity_mps,range_m
42,1770809626.735265,8,-1.0634492635726929,0.7630149722099304,0.0,0.8521279692649841,1.3088606434643162
42,1770809626.735265,9,-0.572626531124115,1.1769516468048096,0.0,0.8521279692649841,1.3088606965845488
42,1770809626.735265,10,-0.7648654580116272,1.2197751998901367,0.0,-0.9738605618476868,1.4397467510386537
42,1770809626.735265,11,-0.4785521626472473,1.0763883590698242,0.0,-0.6086628437042236,1.1779745633566907
42,1770809626.735265,12,-0.38993141055107117,1.0652202367782593,0.0,-0.36519771814346313,1.1343459162778693
43,1770809626.8333743,0,0.2863132655620575,0.10627498477697372,0.0,0.0,0.305400816020775
43,1770809626.8333743,1,-0.3953849971294403,0.1844368875026703,0.0,0.0,0.436286902653197
43,1770809626.8333743,2,-1.1779745817184448,1.038875937461853,0.0,0.0,1.570632779682122
43,1770809626.8333743,3,1.5092799663543701,0.9601013660430908,0.0,0.0,1.788776299573666
43,1770809626.8333743,4,-1.1179851293563843,1.3963630199432373,0.0,0.0,1.7887762389206228
43,1770809626.8333743,5,-3.4603002071380615,2.2012081146240234,0.0,0.0,4.101096766403636
43,1770809626.8333743,6,-1.7246966361999512,4.711550712585449,0.0,0.0,5.0172989351028185
43,1770809626.8333743,7,3.2885124683380127,4.8336591720581055,0.0,0.0,5.84624454210017
43,1770809626.8333743,8,3.3607723712921143,5.359618186950684,0.0,0.0,6.326159817893708
43,1770809626.8333743,9,3.762974262237549,7.0910964012146,0.0,0.0,8.027678585343391
43,1770809626.8333743,10,-0.8834809064865112,0.7791569828987122,0.0,0.8521279692649841,1.1779745821222338
43,1770809626.8333743,11,-0.4417404532432556,1.0920116901397705,0.0,0.8521279692649841,1.1779746005043892
43,1770809626.8333743,12,-0.4908227324485779,1.213346242904663,0.0,0.8521279692649841,1.308860596037313
43,1770809626.8333743,13,-0.9816454648971558,0.8657299280166626,0.0,0.8521279692649841,1.3088606216923515
43,1770809626.8333743,14,-0.591714084148407,1.2161833047866821,0.0,-0.8521279692649841,1.3524893301691676
43,1770809626.8333743,15,-0.38993141055107117,1.0652202367782593,0.0,-0.4869302809238434,1.1343459162778693
43,1770809626.8333743,16,-0.5099102854728699,1.3929803371429443,0.0,-0.12173257023096085,1.4833754477197925
44,1770809626.935624,0,0.2863132655620575,0.10627498477697372,0.0,0.0,0.305400816020775
44,1770809626.935624,1,-0.3953849971294403,0.1844368875026703,0.0,0.0,0.436286902653197
44,1770809626.935624,2,-1.4111154079437256,4.8147735595703125,0.0,0.0,5.017299186262821
44,1770809626.935624,3,3.2885124683380127,4.8336591720581055,0.0,0.0,5.84624454210017
44,1770809626.935624,4,3.3607723712921143,5.359618186950684,0.0,0.0,6.326159817893708
44,1770809626.935624,5,3.762974262237549,7.0910964012146,0.0,0.0,8.027678585343391
44,1770809626.935624,6,-0.610801637172699,1.0579395294189453,0.0,-0.9738605618476868,1.221603326730911
44,1770809626.935624,7,3.2312498092651367,6.0890936851501465,0.0,-0.9738605618476868,6.89333281050693
44,1770809626.935624,8,-3.0158331394195557,6.198612213134766,0.0,-0.9738605618476868,6.893333220847857
44,1770809626.935624,9,-0.4431038498878479,0.9966558814048767,0.0,-0.8521279692649841,1.0907171804479676
44,1770809626.935624,10,-0.47446197271347046,1.1729015111923218,0.0,-0.6086628437042236,1.2652320413696414
44,1770809626.935624,11,-0.5562657713890076,1.3751258850097656,0.0,-0.12173257023096085,1.4833754777678168
44,1770809626.935624,12,-1.668797254562378,1.471740961074829,0.0,-0.12173257023096085,2.2250630852495825
45,1770809627.0323305,0,0.2863132655620575,0.10627498477697372,0.0,0.0,0.305400816020775
45,1770809627.0323305,1,-0.3953849971294403,0.1844368875026703,0.0,0.0,0.436286902653197
45,1770809627.0323305,2,-1.1288923025131226,1.0920116901397705,0.0,0.0,1.570632790334933
45,1770809627.0323305,3,1.5651792287826538,0.8659876585006714,0.0,0.0,1.7887762976091053
45,1770809627.0323305,4,-1.173884391784668,1.3497096300125122,0.0,0.0,1.7887762997714869
45,1770809627.0323305,5,-3.3321409225463867,2.3907806873321533,0.0,0.0,4.1010968560409164
45,1770809627.0323305,6,3.2885124683380127,4.8336591720581055,0.0,0.0,5.84624454210017
45,1770809627.0323305,7,3.3607723712921143,5.359618186950684,0.0,0.0,6.326159817893708
45,1770809627.0323305,8,3.762974262237549,7.0910964012146,0.0,0.0,8.027678585343391
45,1770809627.0323305,9,-1.4111154079437256,4.8147735595703125,0.0,0.12173257023096085,5.017299186262821
45,1770809627.0323305,10,-0.43901365995407104,0.9023295044898987,0.0,-0.8521279692649841,1.003459779113869
45,1770809627.0323305,11,3.6266348361968994,4.9148125648498535,0.0,-0.6086628437042236,6.108016272303383
45,1770809627.0323305,12,-2.8631327152252197,5.395399570465088,0.0,-0.6086628437042236,6.108016492280272
45,1770809627.0323305,13,-0.3313053548336029,1.1304250955581665,0.0,-0.4869302809238434,1.1779745900523955
45,1770809627.0323305,14,4.638274669647217,6.817623138427734,0.0,-0.4869302809238434,8.245821800688894
45,1770809627.0323305,15,-3.8652291297912598,7.283789157867432,0.0,-0.4869302809238434,8.245822016151818
45,1770809627.0323305,16,2.061455488204956,1.3113579750061035,0.0,-0.36519771814346313,2.443206595534328
45,1770809627.0323305,17,-1.8324048519134521,1.6160293817520142,0.0,-0.36519771814346313,2.4432066028074164
45,1770809627.0323305,18,-1.668797254562378,1.471740961074829,0.0,-0.2434651404619217,2.2250630852495825
46,1770809627.1379442,0,0.2863132655620575,0.10627498477697372,0.0,0.0,0.305400816020775
46,1770809627.1379442,1,-0.3953849971294403,0.1844368875026703,0.0,0.0,0.436286902653197
46,1770809627.1379442,2,-1.1288923025131226,1.0920116901397705,0.0,0.0,1.570632790334933
46,1770809627.1379442,3,-3.4603002071380615,2.2012081146240234,0.0,0.0,4.101096766403636
46,1770809627.1379442,4,-1.068902850151062,4.768068790435791,0.0,0.0,4.886413131673262
46,1770809627.1379442,5,3.349865198135376,3.8516101837158203,0.0,0.0,5.104556577508175
46,1770809627.1379442,6,3.2885124683380127,4.8336591720581055,0.0,0.0,5.84624454210017
46,1770809627.1379442,7,3.3607723712921143,5.359618186950684,0.0,0.0,6.326159817893708
46,1770809627.1379442,8,-0.8616666197776794,6.839266777038574,0.0,0.0,6.893332968248574
46,1770809627.1379442,9,3.762974262237549,7.0910964012146,0.0,0.0,8.027678585343391
46,1770809627.1379442,10,-0.7635020613670349,1.569268822669983,0.0,0.2434651404619217,1.7451475684066795
46,1770809627.1379442,11,-0.6135284304618835,1.1561570167541504,0.0,-0.9738605618476868,1.3088606428397482
46,1770809627.1379442,12,-0.34357592463493347,0.849342405796051,0.0,-0.7303954362869263,0.9162024548494581
46,1770809627.1379442,13,-0.39265817403793335,0.9706770181655884,0.0,-0.7303954362869263,1.0470884944614958
46,1770809627.1379442,14,4.169266700744629,4.403863430023193,0.0,-0.6086628437042236,6.064387679909131
46,1770809627.1379442,15,-2.4636576175689697,5.541406631469727,0.0,-0.6086628437042236,6.064387546315149
46,1770809627.1379442,16,-0.2126898467540741,1.1142277717590332,0.0,-0.4869302809238434,1.1343458459708713
46,1770809627.1379442,17,-3.5884594917297363,7.375563621520996,0.0,-0.4869302809238434,8.202193624810935
46,1770809627.1379442,18,-0.5126370787620544,8.186158180236816,0.0,-0.4869302809238434,8.202193763035584
46,1770809627.1379442,19,-1.5365478992462158,1.486349105834961,0.0,-0.36519771814346313,2.13780567664471
46,1770809627.1379442,20,1.874670147895813,1.497860312461853,0.0,-0.36519771814346313,2.3995778126703935
46,1770809627.1379442,21,0.0,1.0034598112106323,0.0,-0.2434651404619217,1.0034598112106323
47,1770809627.232967,0,0.2863132655620575,0.10627498477697372,0.0,0.0,0.305400816020775
47,1770809627.232967,1,-0.3953849971294403,0.1844368875026703,0.0,0.0,0.436286902653197
47,1770809627.232967,2,-0.6748812794685364,1.2717727422714233,0.0,0.0,1.4397467309779401
47,1770809627.232967,3,-1.1288923025131226,1.0920116901397705,0.0,0.0,1.570632790334933
47,1770809627.232967,4,1.6769777536392212,0.6224678158760071,0.0,0.0,1.788776276676962
47,1770809627.232967,5,-1.2297836542129517,1.2989814281463623,0.0,0.0,1.7887762819420778
47,1770809627.232967,6,-3.4603002071380615,2.2012081146240234,0.0,0.0,4.101096766403636
47,1770809627.232967,7,3.190347909927368,3.984743118286133,0.0,0.0,5.104556543433192
47,1770809627.232967,8,3.2885124683380127,4.8336591720581055,0.0,0.0,5.84624454210017
47,1770809627.232967,9,3.3607723712921143,5.359618186950684,0.0,0.0,6.326159817893708
47,1770809627.232967,10,3.762974262237549,7.0910964012146,0.0,0.0,8.027678585343391
47,1770809627.232967,11,-0.45810121297836304,1.1324565410614014,0.0,-0.8521279692649841,1.2216032656820301
47,1770809627.232967,12,-0.21814344823360443,0.8448659181594849,0.0,-0.7303954362869263,0.872573769760882
47,1770809627.232967,13,-1.6033542156219482,1.4140256643295288,0.0,-0.4869302809238434,2.1378057255361718
47,1770809627.232967,14,-0.14179323613643646,1.1254488229751587,0.0,-0.36519771814346313,1.1343457916130395
47,1770809627.232967,15,1.9142086505889893,1.3734270334243774,0.0,-0.36519771814346313,2.3559491875103347
47,1770809627.232967,16,-1.9878320693969727,1.2645237445831299,0.0,-0.36519771814346313,2.355949200797333
48,1770809627.3384166,0,0.2863132655620575,0.10627498477697372,0.0,0.0,0.305400816020775
48,1770809627.3384166,1,-0.3953849971294403,0.1844368875026703,0.0,0.0,0.436286902653197
48,1770809627.3384166,2,-0.7198733687400818,1.2468572854995728,0.0,0.0,1.4397467685063776
48,1770809627.3384166,3,-1.1779745817184448,1.038875937461853,0.0,0.0,1.570632779682122
48,1770809627.3384166,4,-1.259778380393982,3.441480875015259,0.0,0.0,3.664809978812527
48,1770809627.3384166,5,-1.7178795337677002,4.2467122077941895,0.0,0.0,4.581012406484633
48,1770809627.3384166,6,-1.4111154079437256,4.8147735595703125,0.0,0.0,5.017299186262821
48,1770809627.3384166,7,3.471207618713379,4.7041778564453125,0.0,0.0,5.846244233461704
48,1770809627.3384166,8,3.3607723712921143,5.359618186950684,0.0,0.0,6.326159817893708
48,1770809627.3384166,9,3.762974262237549,7.0910964012146,0.0,0.0,8.027678585343391
48,1770809627.3384166,10,-3.272151470184326,2.6144471168518066,0.0,-0.9738605618476868,4.188353969120109
48,1770809627.3384166,11,0.7635020613670349,0.4224329888820648,0.0,-0.8521279692649841,0.8725737950497633
48,1770809627.3384166,12,-0.16360758244991302,0.8570983409881592,0.0,-0.8521279692649841,0.8725737832182215
48,1770809627.3384166,13,-0.35448309779167175,1.0775352716445923,0.0,-0.8521279692649841,1.1343458591885305
48,1770809627.3384166,14,-0.12270569056272507,0.7756708264350891,0.0,-0.6086628437042236,0.7853164441669163
48,1770809627.3384166,15,-0.06544303148984909,1.0450413227081299,0.0,-0.6086628437042236,1.0470884186820801
48,1770809627.3384166,16,-1.5379111766815186,1.3563103675842285,0.0,-0.4869302809238434,2.0505483658227615
48,1770809627.3384166,17,1.7724153995513916,1.4161587953567505,0.0,-0.4869302809238434,2.2686917115891267
48,1770809627.3384166,18,-1.3470357656478882,1.825501799583435,0.0,-0.4869302809238434,2.2686917318615487
48,1770809627.3384166,19,3.5693719387054443,7.336331844329834,0.0,-0.36519771814346313,8.158564884031128
48,1770809627.3384166,20,0.25495514273643494,8.154580116271973,0.0,-0.36519771814346313,8.158564763333437
48,1770809627.3384166,21,-1.0907171964645386,1.3623054027557373,0.0,-0.2434651404619217,1.74514756196745
48,1770809627.3384166,22,-1.6360758543014526,0.6072856783866882,0.0,-0.2434651404619217,1.7451475857937655
49,1770809627.4360492,0,0.2863132655620575,0.10627498477697372,0.0,0.0,0.305400816020775
49,1770809627.4360492,1,-0.3953849971294403,0.1844368875026703,0.0,0.0,0.436286902653197
49,1770809627.4360492,2,-0.7198733687400818,1.2468572854995728,0.0,0.0,1.4397467685063776
49,1770809627.4360492,3,-1.1288923025131226,1.0920116901397705,0.0,0.0,1.570632790334933
49,1770809627.4360492,4,-3.3321409225463867,2.3907806873321533,0.0,0.0,4.1010968560409164
49,1770809627.4360492,5,-1.4111154079437256,4.8147735595703125,0.0,0.0,5.017299186262821
49,1770809627.4360492,6,3.471207618713379,4.7041778564453125,0.0,0.0,5.846244233461704
49,1770809627.4360492,7,3.3607723712921143,5.359618186950684,0.0,0.0,6.326159817893708
49,1770809627.4360492,8,3.762974262237549,7.0910964012146,0.0,0.0,8.027678585343391
49,1770809627.4360492,9,-0.8112209439277649,1.293700933456421,0.0,0.4869302809238434,1.5270041012037487
49,1770809627.4360492,10,-0.04771887883543968,1.5262583494186401,0.0,0.4869302809238434,1.5270041390145028
49,1770809627.4360492,11,-0.20450946688652039,1.0713728666305542,0.0,-0.6086628437042236,1.0907171683797685
49,1770809627.4360492,12,0.0231777410954237,0.7413254976272583,0.0,-0.4869302809238434,0.741687738279789
49,1770809627.4360492,13,-0.02590453438460827,0.8285402655601501,0.0,-0.4869302809238434,0.8289451227651728
49,1770809627.4360492,14,-1.2434176206588745,2.1536624431610107,0.0,-0.2434651404619217,2.4868351972833325
50,1770809627.5320036,0,0.12270569056272507,0.7756708264350891,0.0,0.0,0.7853164441669163
50,1770809627.5320036,1,-0.7648654580116272,1.2197751998901367,0.0,0.0,1.4397467510386537
50,1770809627.5320036,2,-1.1288923025131226,1.0920116901397705,0.0,0.0,1.570632790334933
50,1770809627.5320036,3,-1.1561602354049683,2.002528190612793,0.0,0.0,2.31232040256765
50,1770809627.5320036,4,-1.3743036985397339,3.397369623184204,0.0,0.0,3.6648098193978322
50,1770809627.5320036,5,-1.589720368385315,4.34282112121582,0.0,0.0,4.624641190464118
50,1770809627.5320036,6,-1.4111154079437256,4.8147735595703125,0.0,0.0,5.017299186262821
50,1770809627.5320036,7,3.2885124683380127,4.8336591720581055,0.0,0.0,5.84624454210017
50,1770809627.5320036,8,3.3607723712921143,5.359618186950684,0.0,0.0,6.326159817893708
50,1770809627.5320036,9,3.762974262237549,7.0910964012146,0.0,0.0,8.027678585343391
50,1770809627.5320036,10,0.07771360129117966,0.8252942562103271,0.0,-0.36519771814346313,0.8289451207163243
50,1770809627.5320036,11,-0.09816454350948334,1.0424768924713135,0.0,-0.36519771814346313,1.047088510556329
50,1770809627.5320036,12,-1.4724682569503784,1.2985949516296387,0.0,-0.36519771814346313,1.9632910166667776
50,1770809627.5320036,13,0.15542720258235931,0.8142434358596802,0.0,-0.12173257023096085,0.8289451056271187
51,1770809627.6386828,0,0.2863132655620575,0.10627498477697372,0.0,0.0,0.305400816020775
51,1770809627.6386828,1,-0.7648654580116272,1.2197751998901367,0.0,0.0,1.4397467510386537
51,1770809627.6386828,2,-1.1288923025131226,1.0920116901397705,0.0,0.0,1.570632790334933
51,1770809627.6386828,3,-1.1561602354049683,2.002528190612793,0.0,0.0,2.31232040256765
51,1770809627.6386828,4,-1.259778380393982,3.441480875015259,0.0,0.0,3.664809978812527
51,1770809627.6386828,5,-1.589720368385315,4.34282112121582,0.0,0.0,4.624641190464118
51,1770809627.6386828,6,-1.4111154079437256,4.8147735595703125,0.0,0.0,5.017299186262821
51,1770809627.6386828,7,3.2885124683380127,4.8336591720581055,0.0,0.0,5.84624454210017
51,1770809627.6386828,8,3.3607723712921143,5.359618186950684,0.0,0.0,6.326159817893708
51,1770809627.6386828,9,0.24541138112545013,0.7459859848022461,0.0,0.2434651404619217,0.7853163919766847
51,1770809627.6386828,10,0.2835864722728729,0.6378598213195801,0.0,0.36519771814346313,0.6980590511625929
51,1770809627.6386828,11,-1.4588342905044556,4.434472560882568,0.0,0.36519771814346313,4.668269955815756
51,1770809627.6386828,12,-0.1840585321187973,1.9546442031860352,0.0,0.4869302809238434,1.963290988186544
51,1770809627.6386828,13,-5.367691993713379,1.37434720993042,0.0,0.4869302809238434,5.540843581334727
51,1770809627.6386828,14,-3.463027238845825,4.325319766998291,0.0,0.4869302809238434,5.540843685195811
51,1770809627.6386828,15,-1.7396939992904663,0.8115222454071045,0.0,0.6086628437042236,1.9196623572800102
51,1770809627.6386828,16,0.41992613673210144,1.873170018196106,0.0,0.6086628437042236,1.9196624383936742
51,1770809627.6386828,17,-1.1916085481643677,1.1526790857315063,0.0,0.7303954362869263,1.6578902275908418
51,1770809627.6386828,18,-0.6217088103294373,1.5369054079055786,0.0,0.7303954362869263,1.6578902489883511
51,1770809627.6386828,19,-3.846141815185547,0.9847677946090698,0.0,-0.36519771814346313,3.9702108850561055
51,1770809627.6386828,20,-2.3573126792907715,3.1946284770965576,0.0,-0.36519771814346313,3.9702108476277815
51,1770809627.6386828,21,4.057467937469482,1.0388761758804321,0.0,-0.36519771814346313,4.188354064833202
51,1770809627.6386828,22,2.3559491634368896,3.4629194736480713,0.0,-0.36519771814346313,4.188353822406843
51,1770809627.6386828,23,0.0,1.0034598112106323,0.0,-0.12173257023096085,1.0034598112106323
52,1770809627.7341192,0,0.2863132655620575,0.10627498477697372,0.0,0.0,0.305400816020775
52,1770809627.7341192,1,-0.3953849971294403,0.1844368875026703,0.0,0.0,0.436286902653197
52,1770809627.7341192,2,-0.7648654580116272,1.2197751998901367,0.0,0.0,1.4397467510386537
52,1770809627.7341192,3,-1.1602504253387451,1.1223454475402832,0.0,0.0,1.6142615504041276
52,1770809627.7341192,4,-1.1561602354049683,2.002528190612793,0.0,0.0,2.31232040256765
52,1770809627.7341192,5,-1.297953486442566,2.0699214935302734,0.0,0.0,2.443206549260011
52,1770809627.7341192,6,-1.3743036985397339,3.397369623184204,0.0,0.0,3.6648098193978322
52,1770809627.7341192,7,-1.589720368385315,4.34282112121582,0.0,0.0,4.624641190464118
52,1770809627.7341192,8,-1.4111154079437256,4.8147735595703125,0.0,0.0,5.017299186262821
52,1770809627.7341192,9,-1.5529086589813232,2.476513385772705,0.0,0.12173257023096085,2.9231222781557666
52,1770809627.7341192,10,0.26177212595939636,1.0138391256332397,0.0,0.2434651404619217,1.0470885438176059
52,1770809627.7341192,11,0.35448309779167175,0.7973247170448303,0.0,0.36519771814346313,0.8725737625155816
52,1770809627.7341192,12,0.7089661955833435,1.5946494340896606,0.0,0.8521279692649841,1.7451475250311632
52,1770809627.7341192,13,-1.0361813306808472,1.4042322635650635,0.0,0.8521279692649841,1.745147558256491
52,1770809627.7341192,14,-3.558465003967285,1.6599318981170654,0.0,-0.36519771814346313,3.9265821130910297
52,1770809627.7341192,15,2.454113721847534,3.0651872158050537,0.0,-0.36519771814346313,3.926582079582075
52,1770809627.7341192,16,-1.4397467374801636,1.2697373628616333,0.0,-0.2434651404619217,1.9196623762348395
53,1770809627.834469,0,0.2863132655620575,0.10627498477697372,0.0,0.0,0.305400816020775
53,1770809627.834469,1,-0.3953849971294403,0.1844368875026703,0.0,0.0,0.436286902653197
53,1770809627.834469,2,-0.8343986868858337,1.226450800895691,0.0,0.0,1.4833754533814039
53,1770809627.834469,3,-1.1288923025131226,1.0920116901397705,0.0,0.0,1.570632790334933
53,1770809627.834469,4,-1.1561602354049683,2.002528190612793,0.0,0.0,2.31232040256765
53,1770809627.834469,5,-1.3743036985397339,3.397369623184204,0.0,0.0,3.6648098193978322
53,1770809627.834469,6,-1.589720368385315,4.34282112121582,0.0,0.0,4.624641190464118
53,1770809627.834469,7,-1.4111154079437256,4.8147735595703125,0.0,0.0,5.017299186262821
53,1770809627.834469,8,-0.6462499499320984,6.862973213195801,0.0,0.0,6.8933330343767905
53,1770809627.834469,9,0.40901893377304077,1.0111218690872192,0.0,0.4869302809238434,1.0907171596391372
53,1770809627.834469,10,0.49082276225090027,0.7214416265487671,0.0,0.7303954362869263,0.8725737816717475
53,1770809627.834469,11,-2.2496042251586914,4.2392425537109375,0.0,0.7303954362869263,4.799155821500847
53,1770809627.834469,12,2.3995778560638428,4.156190872192383,0.0,0.7303954362869263,4.799155806327528
53,1770809627.834469,13,1.2870463132858276,2.22922945022583,0.0,0.8521279692649841,2.5740924914029018
53,1770809627.834469,14,-1.608807921409607,2.0094003677368164,0.0,0.8521279692649841,2.574092610193183
53,1770809627.834469,15,1.202515721321106,2.4715983867645264,0.0,0.8521279692649841,2.7486074011181425
53,1770809627.834469,16,2.405031442642212,1.330663800239563,0.0,0.8521279692649841,2.748607354528048
53,1770809627.834469,17,-1.317041039466858,1.274013638496399,0.0,-0.9738605618476868,1.832404936337701
53,1770809627.834469,18,1.202515721321106,1.38262939453125,0.0,-0.9738605618476868,1.8324050050811012
53,1770809627.834469,19,0.797586977481842,2.7213938236236572,0.0,-0.2434651404619217,2.8358648292726523
53,1770809627.834469,20,1.8610363006591797,2.1397833824157715,0.0,-0.2434651404619217,2.8358647774592294
54,1770809627.9352376,0,0.2863132655620575,0.10627498477697372,0.0,0.0,0.305400816020775
54,1770809627.9352376,1,-0.3953849971294403,0.1844368875026703,0.0,0.0,0.436286902653197
54,1770809627.9352376,2,-0.788043200969696,1.2567380666732788,0.0,0.0,1.4833754261212013
54,1770809627.9352376,3,-1.1288923025131226,1.0920116901397705,0.0,0.0,1.570632790334933
54,1770809627.9352376,4,-1.221603274345398,2.1158790588378906,0.0,0.0,2.443206653461822
54,1770809627.9352376,5,2.366856336593628,0.606011152267456,0.0,0.0,2.4432065886342764
54,1770809627.9352376,6,-1.3743036985397339,3.397369623184204,0.0,0.0,3.6648098193978322
54,1770809627.9352376,7,-1.589720368385315,4.34282112121582,0.0,0.0,4.624641190464118
54,1770809627.9352376,8,-1.4111154079437256,4.8147735595703125,0.0,0.0,5.017299186262821
54,1770809627.9352376,9,3.762974262237549,7.0910964012146,0.0,0.0,8.027678585343391
54,1770809627.9352376,10,0.5317246317863464,1.0020027160644531,0.0,0.8521279692649841,1.1343458586554926
54,1770809627.9352376,11,0.4499208629131317,0.8478485345840454,0.0,-0.9738605618476868,0.9598311937423217
54,1770809627.9352376,12,0.8098575472831726,0.5151763558387756,0.0,-0.9738605618476868,0.9598311958395793
54,1770809627.9352376,13,1.227056860923767,1.5325936079025269,0.0,-0.7303954362869263,1.9632910397910375
54,1770809627.9352376,14,-1.1657040119171143,1.5797613859176636,0.0,-0.7303954362869263,1.9632910838273965
54,1770809627.9352376,15,3.888406753540039,0.9955890774726868,0.0,-0.36519771814346313,4.013839146273639
54,1770809627.9352376,16,-2.634082078933716,3.028616189956665,0.0,-0.36519771814346313,4.013839112947527
54,1770809627.9352376,17,-1.4070252180099487,1.2408796548843384,0.0,-0.12173257023096085,1.8760336569533658
55,1770809628.0358844,0,0.2863132655620575,0.10627498477697372,0.0,0.0,0.305400816020775
55,1770809628.0358844,1,-0.3953849971294403,0.1844368875026703,0.0,0.0,0.436286902653197
55,1770809628.0358844,2,-0.8343986868858337,1.226450800895691,0.0,0.0,1.4833754533814039
55,1770809628.0358844,3,-1.1561602354049683,2.002528190612793,0.0,0.0,2.31232040256765
55,1770809628.0358844,4,-1.259778380393982,3.441480875015259,0.0,0.0,3.664809978812527
55,1770809628.0358844,5,-1.589720368385315,4.34282112121582,0.0,0.0,4.624641190464118
55,1770809628.0358844,6,-1.4111154079437256,4.8147735595703125,0.0,0.0,5.017299186262821
55,1770809628.0358844,7,-0.8616666197776794,6.839266777038574,0.0,0.0,6.893332968248574
55,1770809628.0358844,8,3.762974262237549,7.0910964012146,0.0,0.0,8.027678585343391
55,1770809628.0358844,9,0.7839530110359192,0.7583414316177368,0.0,0.8521279692649841,1.09071721835695
55,1770809628.0358844,10,-0.959831178188324,2.6220805644989014,0.0,0.8521279692649841,2.792236089113036
55,1770809628.0358844,11,0.8098575472831726,0.8554267287254333,0.0,-0.9738605618476868,1.1779745901798613
55,1770809628.0358844,12,0.3681170642375946,1.1189789772033691,0.0,-0.9738605618476868,1.1779745856367205
55,1770809628.0358844,13,1.7465109825134277,2.0081043243408203,0.0,-0.9738605618476868,2.661349956220775
55,1770809628.0358844,14,-1.6633437871932983,2.0775156021118164,0.0,-0.9738605618476868,2.6613499640995295
55,1770809628.0358844,15,-4.421494960784912,4.277045726776123,0.0,-0.2434651404619217,6.1516451325787855
56,1770809628.1378734,0,0.2863132655620575,0.10627498477697372,0.0,0.0,0.305400816020775
56,1770809628.1378734,1,-0.3953849971294403,0.1844368875026703,0.0,0.0,0.436286902653197
56,1770809628.1378734,2,-0.8343986868858337,1.226450800895691,0.0,0.0,1.4833754533814039
56,1770809628.1378734,3,-1.030727744102478,1.1851109266281128,0.0,0.0,1.570632863172017
56,1770809628.1378734,4,-1.1561602354049683,2.002528190612793,0.0,0.0,2.31232040256765
56,1770809628.1378734,5,-1.3743036985397339,3.397369623184204,0.0,0.0,3.6648098193978322
56,1770809628.1378734,6,-1.589720368385315,4.34282112121582,0.0,0.0,4.624641190464118
56,1770809628.1378734,7,-1.4111154079437256,4.8147735595703125,0.0,0.0,5.017299186262821
56,1770809628.1378734,8,3.3607723712921143,5.359618186950684,0.0,0.0,6.326159817893708
56,1770809628.1378734,9,3.762974262237549,7.0910964012146,0.0,0.0,8.027678585343391
56,1770809628.1378734,10,0.8862076997756958,0.7080793976783752,0.0,0.8521279692649841,1.1343458557945634
56,1770809628.1378734,11,0.8698469996452332,0.918791651725769,0.0,0.8521279692649841,1.2652319558376564
56,1770809628.1378734,12,1.709699273109436,2.316983222961426,0.0,0.8521279692649841,2.8794935075383745
56,1770809628.1378734,13,2.7895092964172363,0.7142274379730225,0.0,0.8521279692649841,2.8794935228181524
56,1770809628.1378734,14,-1.5065531730651855,2.402587652206421,0.0,-0.9738605618476868,2.8358649279906722
56,1770809628.1378734,15,2.304140090942383,1.653199315071106,0.0,-0.9738605618476868,2.8358648652641305
57,1770809628.2386494,0,0.2863132655620575,0.10627498477697372,0.0,0.0,0.305400816020775
57,1770809628.2386494,1,-0.3953849971294403,0.1844368875026703,0.0,0.0,0.436286902653197
57,1770809628.2386494,2,-0.788043200969696,1.2567380666732788,0.0,0.0,1.4833754261212013
57,1770809628.2386494,3,-1.1602504253387451,1.1223454475402832,0.0,0.0,1.6142615504041276
57,1770809628.2386494,4,-1.1561602354049683,2.002528190612793,0.0,0.0,2.31232040256765
57,1770809628.2386494,5,2.366856336593628,0.606011152267456,0.0,0.0,2.4432065886342764
57,1770809628.2386494,6,-1.14525306224823,2.1581597328186035,0.0,0.0,2.443206501495241
57,1770809628.2386494,7,-1.589720368385315,4.34282112121582,0.0,0.0,4.624641190464118
57,1770809628.2386494,8,-1.4111154079437256,4.8147735595703125,0.0,0.0,5.017299186262821
57,1770809628.2386494,9,3.471207618713379,4.7041778564453125,0.0,0.0,5.846244233461704
57,1770809628.2386494,10,3.3607723712921143,5.359618186950684,0.0,0.0,6.326159817893708
57,1770809628.2386494,11,3.762974262237549,7.0910964012146,0.0,0.0,8.027678585343391
57,1770809628.2386494,12,-2.201885461807251,2.9839935302734375,0.0,0.12173257023096085,3.708438616942697
57,1770809628.2386494,13,0.7635020613670349,0.9536137580871582,0.0,-0.9738605618476868,1.2216032896668314
57,1770809628.2386494,14,0.6544303297996521,1.233234167098999,0.0,-0.9738605618476868,1.396118034931876
57,1770809628.2386494,15,1.1779745817184448,0.7493473291397095,0.0,-0.9738605618476868,1.396118023257189
57,1770809628.2386494,16,-1.6687973737716675,2.452901601791382,0.0,-0.9738605618476868,2.9667509067628077
57,1770809628.2386494,17,2.1923415660858154,1.9334636926651,0.0,-0.8521279692649841,2.9231221995054826
57,1770809628.2386494,18,-1.7356038093566895,2.3520889282226562,0.0,-0.8521279692649841,2.923122116730852
58,1770809628.333117,0,0.2863132655620575,0.10627498477697372,0.0,0.0,0.305400816020775
58,1770809628.333117,1,-0.3953849971294403,0.1844368875026703,0.0,0.0,0.436286902653197
58,1770809628.333117,2,-0.8807541728019714,1.193597435951233,0.0,0.0,1.483375458883368
